prix_million_Ar,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
73,53.0,1,2,urbain,True,True,aucune,True,brut,a_renover,2010
95,162.0,4,1,rural,True,True,aucune,False,ciment,a_renover,2012
233,87.0,5,2,periurbain,True,True,fibre,True,brut,neuf,2023
64,87.0,1,2,rural,True,True,aucune,False,brut,bon,1996
137,72.0,4,2,urbain,True,False,fibre,True,brut,a_renover,2012
107,104.0,5,2,rural,True,True,starlink,False,brut,bon,2009
306,236.0,3,2,urbain,False,True,aucune,False,brut,a_renover,1992
55,72.0,4,1,rural,True,False,aucune,False,brut,a_renover,2013
293,138.0,4,1,periurbain,False,False,starlink,True,brut,neuf,2006
335,172.0,3,2,urbain,True,True,starlink,False,brut,bon,2010
158,127.0,2,2,periurbain,True,True,fibre,True,ciment,bon,2020
151,174.0,5,1,rural,True,True,fibre,False,brut,bon,2022
536,211.0,1,1,urbain,True,False,aucune,True,brut,neuf,2012
164,207.0,4,2,rural,False,True,starlink,True,ciment,bon,1998
132,193.0,1,1,rural,False,False,aucune,True,ciment,bon,1992
296,246.0,5,1,rural,False,True,aucune,True,ciment,neuf,1998
50,99.0,1,2,rural,False,False,fibre,True,carrelage,a_renover,2015
311,92.0,3,1,urbain,False,False,starlink,False,brut,neuf,2001
413,215.0,4,1,periurbain,True,False,starlink,False,ciment,neuf,1990
66,122.0,2,2,rural,False,False,fibre,False,carrelage,a_renover,2005
42,53.0,1,2,rural,False,False,starlink,True,ciment,bon,2016
414,196.0,5,1,urbain,False,True,aucune,True,ciment,bon,1995
134,147.0,3,1,periurbain,True,True,starlink,True,brut,a_renover,2007
166,203.0,2,1,periurbain,False,True,fibre,False,brut,a_renover,2015
136,200.0,1,2,rural,False,False,fibre,True,brut,bon,2015
102,122.0,3,2,rural,True,False,fibre,True,brut,bon,2021
178,146.0,1,1,urbain,True,False,aucune,False,carrelage,a_renover,2014
147,164.0,3,2,periurbain,True,False,aucune,False,brut,a_renover,1992
105,221.0,1,2,rural,True,True,aucune,False,ciment,a_renover,2012
291,217.0,5,1,periurbain,True,False,aucune,True,carrelage,bon,2008
184,93.0,2,2,periurbain,False,False,starlink,True,brut,neuf,2014
160,90.0,1,2,periurbain,True,True,starlink,True,ciment,neuf,2004
65,108.0,3,2,rural,False,False,starlink,True,ciment,a_renover,2012
148,129.0,2,1,rural,True,True,aucune,False,carrelage,neuf,1996
204,162.0,4,1,rural,False,False,starlink,True,brut,neuf,1993
171,97.0,1,1,periurbain,True,False,starlink,False,carrelage,neuf,2022
570,225.0,1,1,urbain,False,False,fibre,False,carrelage,neuf,2001
91,130.0,1,1,rural,True,True,aucune,False,ciment,bon,2018
346,204.0,1,1,urbain,False,True,fibre,False,brut,bon,1995
153,185.0,2,2,periurbain,False,False,starlink,False,brut,a_renover,2007
127,162.0,1,2,periurbain,True,True,starlink,False,brut,a_renover,2005
211,73.0,5,2,periurbain,False,False,aucune,True,ciment,neuf,2004
120,95.0,1,2,urbain,True,False,starlink,False,carrelage,a_renover,2000
69,54.0,1,2,periurbain,True,False,aucune,False,carrelage,bon,2008
186,144.0,4,2,rural,False,True,aucune,True,carrelage,neuf,1994
174,189.0,4,2,periurbain,True,True,fibre,True,ciment,a_renover,2007
51,52.0,5,2,rural,True,True,aucune,False,carrelage,a_renover,1996
541,213.0,1,2,urbain,False,False,fibre,False,brut,neuf,2014
192,135.0,4,2,periurbain,True,False,aucune,True,carrelage,bon,2000
179,229.0,4,2,rural,True,True,aucune,True,brut,bon,2020
276,234.0,1,1,urbain,True,True,starlink,False,brut,a_renover,1996
105,114.0,4,2,rural,True,True,fibre,True,brut,bon,2023
123,66.0,5,1,rural,False,True,starlink,False,ciment,neuf,2009
100,119.0,3,2,rural,False,True,fibre,True,ciment,bon,1997
46,65.0,3,2,rural,True,False,fibre,True,brut,a_renover,1997
239,205.0,2,2,periurbain,True,False,starlink,False,carrelage,bon,2012
301,206.0,5,1,urbain,False,True,fibre,False,brut,a_renover,2023
91,88.0,3,1,periurbain,True,True,fibre,False,brut,a_renover,1998
138,203.0,1,2,rural,False,True,starlink,True,brut,bon,1994
222,76.0,5,2,urbain,False,True,aucune,False,brut,bon,2010
259,206.0,2,1,urbain,False,False,aucune,True,ciment,a_renover,2014
352,213.0,1,1,periurbain,True,False,aucune,True,carrelage,neuf,1992
168,200.0,5,2,rural,True,False,starlink,True,carrelage,bon,2001
142,99.0,3,1,periurbain,False,False,aucune,True,ciment,bon,2008
105,210.0,2,2,rural,True,False,aucune,False,carrelage,a_renover,2015
393,233.0,1,2,urbain,True,True,aucune,False,brut,bon,2009
232,145.0,5,1,urbain,True,False,aucune,True,carrelage,a_renover,2017
178,134.0,3,1,periurbain,True,True,aucune,False,ciment,bon,1990
244,192.0,5,1,rural,True,True,fibre,False,brut,neuf,2023
431,239.0,3,2,periurbain,True,False,aucune,True,brut,neuf,2013
218,102.0,3,2,periurbain,True,True,fibre,False,brut,neuf,2006
178,61.0,4,1,urbain,False,True,starlink,False,carrelage,bon,2003
281,188.0,5,2,urbain,True,True,fibre,True,ciment,a_renover,2002
80,154.0,2,2,rural,True,True,starlink,False,brut,a_renover,2016
206,146.0,3,2,urbain,True,True,fibre,True,brut,a_renover,2000
67,125.0,2,2,rural,False,False,aucune,False,brut,a_renover,2022
84,124.0,5,2,rural,False,False,starlink,False,carrelage,a_renover,2004
413,208.0,4,1,urbain,False,True,fibre,True,ciment,bon,1993
387,223.0,2,2,periurbain,True,False,aucune,False,ciment,neuf,2019
338,239.0,5,1,urbain,True,True,fibre,False,ciment,a_renover,1994
64,54.0,1,2,rural,True,True,starlink,True,carrelage,neuf,2021
273,219.0,2,2,urbain,True,False,aucune,False,brut,a_renover,2012
244,119.0,3,1,periurbain,True,False,fibre,True,ciment,neuf,1998
262,248.0,2,1,rural,True,False,aucune,False,brut,neuf,2018
190,106.0,1,2,urbain,False,True,starlink,True,carrelage,bon,2016
218,172.0,3,2,periurbain,False,True,aucune,False,brut,bon,2003
299,154.0,3,2,periurbain,False,False,fibre,True,ciment,neuf,2020
518,191.0,2,1,urbain,False,True,fibre,True,brut,neuf,2023
125,242.0,3,2,rural,False,True,starlink,False,brut,a_renover,2016
150,119.0,3,1,rural,True,True,fibre,False,brut,neuf,2011
185,130.0,5,2,rural,False,True,starlink,True,carrelage,neuf,2015
180,136.0,3,1,periurbain,True,False,fibre,True,carrelage,bon,1996
211,157.0,5,2,rural,False,False,starlink,False,ciment,neuf,1997
278,149.0,2,1,urbain,False,True,fibre,True,brut,bon,2016
152,86.0,4,2,urbain,False,False,starlink,True,ciment,a_renover,2000
92,70.0,1,2,urbain,True,True,aucune,False,ciment,a_renover,2009
260,182.0,4,1,urbain,True,True,starlink,False,brut,a_renover,1996
56,88.0,3,2,rural,True,True,fibre,False,ciment,a_renover,1991
393,202.0,4,2,periurbain,True,True,fibre,False,carrelage,neuf,2007
134,237.0,5,2,rural,False,True,aucune,True,brut,a_renover,2006
183,80.0,3,2,periurbain,False,True,starlink,True,ciment,neuf,2003
300,155.0,3,2,periurbain,False,True,fibre,True,carrelage,neuf,1994
192,121.0,4,1,urbain,True,False,fibre,True,brut,a_renover,1995
262,126.0,3,1,urbain,True,False,fibre,False,carrelage,bon,2017
60,56.0,3,1,rural,True,True,starlink,True,brut,bon,1998
136,71.0,4,2,urbain,False,True,aucune,False,brut,a_renover,2020
392,226.0,2,1,periurbain,False,True,starlink,True,ciment,neuf,1992
349,249.0,5,2,urbain,False,False,starlink,False,ciment,a_renover,2014
240,50.0,4,1,urbain,False,True,starlink,False,carrelage,neuf,2020
602,201.0,4,2,urbain,True,False,fibre,True,carrelage,neuf,2015
307,249.0,2,1,urbain,False,False,aucune,True,ciment,a_renover,2012
383,177.0,5,1,urbain,False,False,starlink,True,carrelage,bon,2018
398,199.0,4,1,urbain,False,False,fibre,True,carrelage,bon,2004
210,106.0,2,2,urbain,True,False,aucune,False,ciment,bon,1994
158,115.0,4,2,rural,True,True,starlink,True,ciment,neuf,2022
152,51.0,1,1,urbain,True,True,starlink,True,ciment,neuf,2003
62,52.0,1,1,rural,False,True,aucune,True,brut,neuf,1997
225,107.0,3,1,periurbain,True,True,starlink,False,brut,neuf,2006
362,189.0,3,1,urbain,True,False,aucune,True,ciment,bon,2004
388,205.0,3,1,urbain,True,False,aucune,True,carrelage,bon,2002
239,176.0,3,1,urbain,True,True,aucune,True,brut,a_renover,2003
129,58.0,2,1,periurbain,False,True,starlink,False,brut,neuf,2014
109,218.0,2,1,rural,False,False,aucune,True,ciment,a_renover,2021
630,200.0,5,2,urbain,False,False,fibre,False,ciment,neuf,2003
107,110.0,3,1,periurbain,True,False,starlink,False,ciment,a_renover,2014
198,74.0,4,1,urbain,False,True,starlink,False,carrelage,bon,2003
209,193.0,2,2,rural,False,True,starlink,False,ciment,neuf,2015
75,104.0,1,2,rural,True,True,starlink,True,ciment,bon,2010
306,141.0,4,1,urbain,True,False,fibre,False,brut,bon,1999
148,206.0,2,2,rural,False,False,starlink,True,brut,bon,2004
461,142.0,4,1,urbain,False,False,fibre,False,brut,neuf,1994
262,210.0,5,1,rural,False,False,starlink,False,brut,neuf,2020
110,113.0,3,1,periurbain,False,False,fibre,False,carrelage,a_renover,2005
274,232.0,1,1,urbain,True,True,fibre,True,brut,a_renover,2005
250,98.0,5,2,periurbain,True,False,fibre,False,brut,neuf,2012
161,184.0,3,1,periurbain,False,False,starlink,False,ciment,a_renover,1998
187,117.0,4,1,urbain,True,True,fibre,True,ciment,a_renover,2015
127,110.0,1,2,periurbain,False,False,fibre,True,carrelage,bon,2010
217,89.0,4,1,periurbain,True,True,fibre,True,ciment,neuf,2014
132,157.0,2,2,periurbain,False,False,fibre,False,carrelage,a_renover,1991
54,82.0,3,1,rural,False,True,fibre,True,ciment,a_renover,2018
390,200.0,4,1,periurbain,True,False,aucune,True,carrelage,neuf,2022
114,144.0,1,1,periurbain,False,True,aucune,False,carrelage,a_renover,1996
65,52.0,4,1,rural,False,True,starlink,True,carrelage,bon,2016
94,197.0,1,1,rural,False,True,fibre,False,ciment,a_renover,1991
52,104.0,1,2,rural,True,True,starlink,False,ciment,a_renover,2003
66,53.0,3,2,periurbain,True,False,fibre,True,brut,a_renover,2016
215,245.0,4,2,periurbain,False,False,starlink,False,ciment,a_renover,2013
61,74.0,5,1,rural,False,True,starlink,True,brut,a_renover,2019
403,143.0,2,2,urbain,False,False,aucune,True,ciment,neuf,2001
110,110.0,5,1,rural,False,True,starlink,False,carrelage,bon,2011
332,200.0,1,1,periurbain,True,True,fibre,False,brut,neuf,1992
162,190.0,5,2,rural,True,True,aucune,False,brut,bon,1993
68,69.0,2,1,periurbain,False,False,aucune,False,brut,a_renover,1995
115,167.0,1,1,rural,False,True,fibre,True,ciment,bon,1991
144,104.0,2,2,urbain,True,True,starlink,True,ciment,a_renover,1993
124,57.0,5,2,periurbain,True,True,starlink,True,brut,bon,2009
132,143.0,5,1,rural,False,True,starlink,True,ciment,bon,1996
653,222.0,4,2,urbain,True,False,aucune,True,ciment,neuf,2016
152,96.0,5,1,rural,False,False,fibre,True,brut,neuf,2011
208,96.0,3,1,periurbain,False,False,starlink,False,carrelage,neuf,1997
202,168.0,1,1,urbain,True,False,aucune,False,ciment,a_renover,2016
378,230.0,1,1,periurbain,True,True,fibre,False,brut,neuf,2009
419,237.0,2,2,urbain,False,False,aucune,True,brut,bon,2022
217,176.0,4,1,rural,False,True,aucune,True,ciment,neuf,1993
77,110.0,5,2,rural,False,True,fibre,True,ciment,a_renover,1995
125,230.0,4,1,rural,False,True,aucune,False,brut,a_renover,2005
56,52.0,2,2,periurbain,True,False,starlink,False,brut,a_renover,2002
89,110.0,1,2,periurbain,True,True,starlink,True,carrelage,a_renover,1990
181,149.0,2,1,periurbain,False,False,fibre,False,brut,bon,1991
82,90.0,3,1,rural,True,True,fibre,False,carrelage,bon,1992
85,108.0,2,2,rural,True,True,starlink,True,carrelage,bon,2011
743,247.0,5,2,urbain,False,False,starlink,True,carrelage,neuf,2010
356,136.0,1,2,urbain,False,False,fibre,False,brut,neuf,2000
88,113.0,2,2,rural,True,True,aucune,False,carrelage,bon,2003
144,66.0,5,2,urbain,True,False,aucune,True,carrelage,a_renover,2005
202,64.0,5,2,urbain,True,True,fibre,False,carrelage,bon,2005
521,167.0,4,1,urbain,False,True,fibre,True,ciment,neuf,2012
108,100.0,1,2,rural,False,True,aucune,False,carrelage,neuf,2001
264,157.0,1,2,periurbain,True,True,starlink,False,brut,neuf,2000
159,141.0,2,2,rural,True,False,fibre,False,carrelage,neuf,2016
140,96.0,4,1,rural,False,False,fibre,False,brut,neuf,1994
59,95.0,3,2,rural,False,True,fibre,False,brut,a_renover,2000
162,197.0,2,1,periurbain,False,True,fibre,True,carrelage,a_renover,2023
143,115.0,1,2,urbain,True,True,starlink,True,brut,a_renover,2021
155,179.0,5,2,rural,False,False,starlink,False,ciment,bon,2002
289,143.0,3,2,urbain,False,False,aucune,False,carrelage,bon,1998
288,172.0,1,1,periurbain,False,True,fibre,False,carrelage,neuf,1991
218,185.0,2,1,periurbain,False,False,fibre,True,brut,bon,2020
539,212.0,1,2,urbain,True,True,starlink,True,carrelage,neuf,2000
243,171.0,5,1,periurbain,False,False,aucune,False,carrelage,bon,2013
230,106.0,3,2,urbain,True,True,starlink,True,brut,bon,2000
113,55.0,5,2,rural,False,False,fibre,True,carrelage,neuf,1993
148,168.0,5,2,rural,True,True,fibre,False,ciment,bon,2000
191,107.0,1,2,urbain,True,False,starlink,False,carrelage,bon,2004
105,97.0,1,1,rural,True,True,aucune,True,ciment,neuf,2016
323,72.0,5,2,urbain,True,True,fibre,True,ciment,neuf,2002
188,243.0,4,1,rural,False,False,aucune,True,carrelage,bon,2004
204,65.0,5,2,urbain,False,False,starlink,False,ciment,bon,1992
324,158.0,4,2,periurbain,True,False,fibre,True,carrelage,neuf,2011
342,201.0,1,1,urbain,True,True,fibre,True,ciment,bon,2002
145,201.0,2,2,rural,False,False,aucune,False,carrelage,bon,1993
131,67.0,4,2,urbain,False,True,aucune,True,carrelage,a_renover,2000
187,70.0,4,1,periurbain,False,True,aucune,True,brut,neuf,1996
438,170.0,1,2,urbain,False,False,fibre,True,brut,neuf,2017
67,88.0,5,2,rural,True,False,starlink,False,ciment,a_renover,2023
119,204.0,5,1,rural,False,True,starlink,True,carrelage,a_renover,1999
274,121.0,4,1,urbain,False,False,starlink,False,ciment,bon,2013
95,199.0,1,1,rural,True,True,fibre,False,carrelage,a_renover,1993
167,249.0,1,1,rural,False,False,aucune,False,ciment,bon,2022
143,198.0,2,2,rural,True,True,aucune,False,ciment,bon,1993
335,102.0,3,1,urbain,False,True,aucune,False,carrelage,neuf,1998
202,168.0,1,2,urbain,True,False,aucune,True,carrelage,a_renover,2014
67,100.0,4,2,rural,False,False,fibre,True,carrelage,a_renover,2017
462,226.0,5,2,urbain,True,False,aucune,False,brut,bon,1998
183,151.0,2,1,periurbain,False,True,fibre,True,brut,bon,2018
236,233.0,1,1,rural,False,False,fibre,True,ciment,neuf,2017
371,182.0,4,2,urbain,False,True,aucune,False,brut,bon,2023
184,139.0,2,2,urbain,True,True,starlink,False,brut,a_renover,1992
51,67.0,1,2,rural,False,False,starlink,True,ciment,bon,2014
306,90.0,3,1,urbain,True,False,starlink,False,carrelage,neuf,2005
201,168.0,2,2,periurbain,True,False,fibre,True,brut,bon,2020
421,238.0,2,1,urbain,False,True,aucune,True,brut,bon,1990
606,240.0,1,2,urbain,True,True,starlink,False,carrelage,neuf,2012
296,111.0,1,1,urbain,False,True,starlink,False,carrelage,neuf,2006
171,204.0,5,1,rural,True,False,fibre,False,brut,bon,2012
135,148.0,5,1,rural,False,True,starlink,True,brut,bon,2006
344,81.0,5,2,urbain,True,False,aucune,False,ciment,neuf,2007
115,95.0,5,2,periurbain,False,True,fibre,False,ciment,a_renover,2017
67,111.0,3,2,rural,True,True,aucune,False,brut,a_renover,2002
171,185.0,4,2,periurbain,True,True,fibre,False,ciment,a_renover,2020
391,182.0,5,2,urbain,False,True,aucune,False,brut,bon,1991
86,97.0,3,1,rural,False,False,aucune,False,ciment,bon,2023
301,239.0,4,2,periurbain,False,False,fibre,True,brut,bon,2001
211,227.0,5,1,periurbain,False,False,aucune,False,ciment,a_renover,2009
121,141.0,2,2,periurbain,False,False,fibre,False,ciment,a_renover,1997
138,119.0,2,1,rural,True,False,aucune,False,ciment,neuf,2008
56,75.0,1,1,rural,True,True,starlink,False,carrelage,bon,2014
124,133.0,3,2,periurbain,True,True,aucune,False,brut,a_renover,1993
581,217.0,2,1,urbain,False,True,aucune,True,carrelage,neuf,2007
91,113.0,1,2,periurbain,False,True,starlink,True,carrelage,a_renover,1992
125,62.0,4,1,urbain,True,True,aucune,True,ciment,a_renover,2016
312,145.0,4,1,urbain,False,True,starlink,True,carrelage,bon,1993
34,51.0,2,1,rural,False,True,aucune,True,ciment,a_renover,2011
285,249.0,2,2,periurbain,False,False,aucune,False,ciment,bon,1990
339,167.0,4,2,periurbain,True,True,starlink,False,carrelage,neuf,2005
252,149.0,1,1,periurbain,False,True,aucune,True,ciment,neuf,1996
358,174.0,4,2,urbain,True,True,fibre,True,brut,bon,2016
206,79.0,4,1,urbain,True,False,aucune,False,brut,bon,1994
65,50.0,1,1,periurbain,False,True,fibre,True,ciment,bon,2018
274,201.0,5,2,periurbain,False,False,fibre,False,brut,bon,1996
418,149.0,2,2,urbain,True,False,aucune,True,ciment,neuf,2006
53,81.0,3,1,rural,False,True,aucune,False,ciment,a_renover,1992
59,55.0,3,2,rural,False,False,starlink,True,carrelage,bon,2007
47,92.0,1,1,rural,False,True,fibre,True,carrelage,a_renover,1999
410,200.0,5,1,periurbain,False,False,aucune,False,brut,neuf,1990
152,188.0,4,2,rural,False,True,aucune,False,ciment,bon,1992
236,89.0,5,2,periurbain,False,False,starlink,False,ciment,neuf,1992
180,136.0,3,1,periurbain,False,True,aucune,True,ciment,bon,1990
44,57.0,1,2,rural,False,False,starlink,True,carrelage,bon,1998
110,134.0,3,1,rural,True,True,starlink,False,ciment,bon,2012
213,180.0,2,2,periurbain,False,True,starlink,False,brut,bon,2009
207,147.0,3,1,urbain,True,False,starlink,True,ciment,a_renover,1997
110,114.0,3,1,periurbain,True,False,fibre,False,carrelage,a_renover,1990
73,88.0,1,1,periurbain,True,True,fibre,True,brut,a_renover,2000
630,200.0,5,2,urbain,False,False,aucune,True,ciment,neuf,2022
156,202.0,1,2,periurbain,True,True,aucune,False,carrelage,a_renover,2014
111,186.0,5,2,rural,True,False,starlink,True,carrelage,a_renover,2013
208,123.0,5,1,urbain,True,False,fibre,True,ciment,a_renover,2012
440,225.0,4,1,urbain,False,True,fibre,True,carrelage,bon,2016
424,234.0,3,2,periurbain,False,False,fibre,False,ciment,neuf,2015
356,203.0,2,1,periurbain,True,True,starlink,True,ciment,neuf,2008
223,174.0,2,2,urbain,True,False,fibre,False,ciment,a_renover,1994
197,220.0,4,2,periurbain,False,True,aucune,True,carrelage,a_renover,2005
106,212.0,2,1,rural,False,False,aucune,False,carrelage,a_renover,2007
128,61.0,5,2,periurbain,True,False,fibre,False,ciment,bon,2019
325,196.0,1,2,periurbain,False,False,starlink,True,ciment,neuf,2011
154,98.0,4,2,periurbain,False,True,fibre,False,ciment,bon,2011
354,159.0,5,1,urbain,True,True,starlink,False,brut,bon,2005
188,156.0,2,1,periurbain,False,False,aucune,False,carrelage,bon,1999
528,195.0,2,1,urbain,False,False,starlink,False,carrelage,neuf,2022
282,118.0,5,1,periurbain,True,True,starlink,False,ciment,neuf,2014
165,96.0,5,1,periurbain,True,True,fibre,False,carrelage,bon,1993
95,68.0,5,2,periurbain,False,True,fibre,True,brut,a_renover,2002
54,84.0,3,2,rural,True,True,fibre,True,carrelage,a_renover,1998
596,236.0,1,2,urbain,False,False,aucune,True,ciment,neuf,1991
442,226.0,4,1,urbain,True,False,aucune,True,brut,bon,1996
398,186.0,5,2,urbain,False,False,fibre,True,ciment,bon,2021
176,158.0,2,2,rural,False,True,aucune,True,carrelage,neuf,2020
386,210.0,3,2,periurbain,False,True,fibre,False,brut,neuf,2003
93,115.0,1,1,periurbain,False,True,starlink,False,brut,a_renover,1991
116,234.0,2,2,rural,True,False,aucune,True,carrelage,a_renover,2021
280,229.0,5,1,rural,False,False,aucune,False,carrelage,neuf,1990
166,66.0,3,2,urbain,True,True,aucune,False,ciment,bon,1996
443,122.0,5,1,urbain,False,True,starlink,False,ciment,neuf,2001
129,152.0,4,2,rural,True,True,fibre,False,brut,bon,2021
78,70.0,3,2,periurbain,False,True,fibre,True,brut,a_renover,2003
158,210.0,3,2,rural,True,False,fibre,True,brut,bon,2022
99,111.0,2,2,periurbain,True,True,starlink,True,brut,a_renover,1991
103,116.0,2,1,periurbain,False,True,fibre,True,carrelage,a_renover,2013
160,213.0,3,2,rural,True,True,fibre,False,ciment,bon,2020
91,179.0,2,2,rural,True,False,starlink,True,carrelage,a_renover,2012
89,173.0,2,2,rural,True,True,aucune,True,ciment,a_renover,2021
152,200.0,3,2,rural,False,False,aucune,True,carrelage,bon,2014
311,92.0,3,1,urbain,False,False,starlink,True,brut,neuf,1997
248,196.0,2,1,urbain,True,False,fibre,False,brut,a_renover,2002
288,238.0,5,1,rural,True,False,fibre,True,ciment,neuf,1996
