id,prix,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
1010.0,346.0,166.0,,,urbain,oui,non,aucune,1,brut,bon,1993.0
8542.0,133.0,170.0,1.0,1.0,periurbain,non,non,aucune,No,brut,a_renover,
4342.0,210.0,72.0,5.0,1.0,periurbain,non,oui,aucune,No,ciment,neuf,1996.0
3860.0,439.0,237.0,3.0,1.0,urbain,Yes,oui,aucune,non,ciment,bon,2017.0
3668.0,134.0,115.0,2.0,2.0,rural,Yes,No,starlink,,,neuf,2019.0
3422.0,123.0,155.0,3.0,2.0,rural,0,No,aucune,Yes,ciment,bon,2005.0
7910.0,120.0,82.0,2.0,2.0,urbain,oui,No,fibre,,carrelage,a_renover,2015.0
5114.0,102.0,190.0,3.0,2.0,rural,non,0,aucune,No,ciment,a_renover,2020.0
5998.0,436.0,119.0,5.0,1.0,urbain,1,Yes,starlink,Yes,carrelage,neuf,2015.0
6604.0,215.0,88.0,4.0,1.0,periurbain,1,oui,aucune,oui,brut,neuf,2005.0
8469.0,255.0,241.0,2.0,1.0,rural,0,No,fibre,1,carrelage,neuf,1992.0
7143.0,154.0,215.0,2.0,1.0,rural,1,Yes,starlink,1,ciment,bon,1996.0
8250.0,249.0,202.0,3.0,1.0,periurbain,No,No,aucune,1,ciment,bon,2011.0
8057.0,532.0,209.0,1.0,2.0,urbain,No,No,fibre,No,brut,neuf,2006.0
,204.0,200.0,,1.0,rural,0,0,aucune,1,ciment,neuf,2005.0
7242.0,522.0,180.0,3.0,1.0,urbain,1,No,starlink,Yes,ciment,,1991.0
6689.0,290.0,131.0,4.0,2.0,urbain,non,No,starlink,0,brut,bon,2020.0
8883.0,357.0,198.0,2.0,1.0,urbain,Yes,,aucune,No,brut,bon,1999.0
1183.0,86.0,180.0,,1.0,rural,No,No,aucune,non,brut,a_renover,1993.0
6774.0,243.0,,2.0,2.0,rural,Yes,oui,fibre,oui,carrelage,,2008.0
8943.0,149.0,,2.0,1.0,rural,Yes,Yes,aucune,oui,brut,,1996.0
839.0,371.0,142.0,1.0,1.0,,oui,Yes,fibre,non,carrelage,neuf,1999.0
1768.0,166.0,110.0,5.0,2.0,rural,0,oui,aucune,non,carrelage,neuf,1995.0
8098.0,171.0,139.0,2.0,1.0,periurbain,1,1,starlink,0,brut,bon,2001.0
6964.0,181.0,66.0,4.0,2.0,periurbain,oui,No,,non,carrelage,neuf,2003.0
3703.0,114.0,106.0,1.0,1.0,rural,1,1,starlink,No,ciment,neuf,2019.0
7018.0,224.0,81.0,5.0,2.0,periurbain,No,oui,aucune,Yes,carrelage,neuf,2017.0
9159.0,179.0,183.0,5.0,1.0,periurbain,Yes,0,fibre,Yes,carrelage,a_renover,1998.0
1786.0,341.0,242.0,5.0,2.0,urbain,1,non,aucune,1,brut,a_renover,2006.0
,130.0,98.0,3.0,1.0,rural,0,No,,1,ciment,neuf,1995.0
7103.0,370.0,,2.0,2.0,urbain,0,non,,oui,brut,bon,2020.0
2108.0,251.0,174.0,4.0,,urbain,non,,starlink,No,brut,a_renover,1995.0
6312.0,142.0,51.0,3.0,1.0,urbain,Yes,No,aucune,Yes,carrelage,bon,2011.0
5254.0,210.0,175.0,1.0,2.0,urbain,Yes,Yes,starlink,oui,carrelage,a_renover,2010.0
866.0,68.0,58.0,1.0,2.0,rural,No,No,aucune,oui,brut,neuf,2022.0
8524.0,189.0,222.0,3.0,,periurbain,No,No,starlink,0,brut,a_renover,2000.0
8417.0,390.0,206.0,3.0,2.0,urbain,0,Yes,fibre,1,brut,bon,1997.0
2609.0,56.0,88.0,3.0,1.0,rural,1,oui,starlink,0,brut,a_renover,2009.0
8627.0,355.0,172.0,4.0,2.0,urbain,non,Yes,aucune,oui,ciment,bon,1993.0
5667.0,86.0,65.0,2.0,1.0,rural,oui,Yes,aucune,0,ciment,neuf,2006.0
7502.0,292.0,84.0,3.0,2.0,urbain,Yes,oui,starlink,non,carrelage,neuf,2013.0
6531.0,318.0,70.0,5.0,,urbain,oui,oui,aucune,1,carrelage,neuf,2010.0
5775.0,95.0,81.0,4.0,1.0,periurbain,oui,No,starlink,non,carrelage,a_renover,1999.0
5942.0,126.0,54.0,2.0,2.0,urbain,0,non,starlink,Yes,ciment,bon,1991.0
9120.0,44.0,56.0,1.0,2.0,rural,0,1,aucune,oui,brut,bon,2022.0
3707.0,149.0,130.0,2.0,2.0,,0,No,fibre,,carrelage,neuf,1999.0
4742.0,359.0,,3.0,2.0,urbain,1,No,aucune,Yes,ciment,neuf,1990.0
2245.0,155.0,149.0,1.0,2.0,rural,Yes,oui,,oui,ciment,neuf,2018.0
3231.0,104.0,170.0,5.0,1.0,rural,oui,0,starlink,Yes,carrelage,a_renover,
4428.0,152.0,134.0,1.0,1.0,periurbain,No,oui,starlink,oui,carrelage,bon,2010.0
8347.0,299.0,129.0,5.0,1.0,,0,oui,starlink,No,brut,neuf,2012.0
7189.0,120.0,138.0,4.0,1.0,rural,0,Yes,aucune,1,carrelage,bon,2021.0
216.0,104.0,170.0,5.0,2.0,rural,0,non,fibre,,carrelage,a_renover,2004.0
9189.0,257.0,235.0,1.0,2.0,periurbain,No,1,aucune,oui,ciment,bon,1995.0
8254.0,346.0,166.0,4.0,1.0,urbain,1,Yes,starlink,1,ciment,bon,
3646.0,332.0,170.0,3.0,2.0,urbain,1,1,starlink,Yes,ciment,bon,2017.0
,114.0,204.0,,1.0,rural,1,0,starlink,0,brut,a_renover,2014.0
2910.0,193.0,58.0,5.0,2.0,,oui,non,starlink,non,ciment,bon,2002.0
4392.0,165.0,147.0,2.0,1.0,rural,No,oui,aucune,No,carrelage,neuf,2001.0
9482.0,109.0,145.0,2.0,1.0,rural,oui,No,starlink,non,,bon,2011.0
4447.0,137.0,93.0,4.0,1.0,rural,1,oui,fibre,0,ciment,neuf,
3509.0,190.0,148.0,4.0,1.0,rural,0,Yes,fibre,oui,brut,neuf,2020.0
1670.0,328.0,180.0,2.0,2.0,urbain,0,No,aucune,1,,bon,2001.0
694.0,265.0,205.0,4.0,2.0,periurbain,oui,No,fibre,0,ciment,bon,2014.0
7211.0,135.0,123.0,5.0,2.0,periurbain,No,Yes,aucune,,carrelage,a_renover,2003.0
7163.0,152.0,196.0,1.0,1.0,periurbain,0,Yes,aucune,No,carrelage,a_renover,2001.0
6105.0,245.0,218.0,3.0,2.0,rural,,oui,starlink,,ciment,neuf,1990.0
795.0,726.0,240.0,5.0,2.0,urbain,non,non,fibre,1,carrelage,neuf,1996.0
1585.0,95.0,86.0,1.0,,rural,1,No,aucune,,carrelage,neuf,2016.0
4217.0,268.0,147.0,2.0,1.0,,No,0,starlink,non,ciment,neuf,1997.0
1084.0,62.0,89.0,4.0,1.0,rural,0,1,fibre,1,brut,a_renover,2005.0
6929.0,167.0,192.0,3.0,2.0,periurbain,oui,Yes,starlink,non,carrelage,a_renover,2009.0
6973.0,150.0,107.0,3.0,2.0,periurbain,non,non,aucune,non,carrelage,bon,2007.0
3418.0,176.0,50.0,5.0,1.0,periurbain,Yes,1,fibre,0,brut,neuf,2006.0
,160.0,,1.0,2.0,periurbain,oui,No,starlink,non,brut,bon,2010.0
8060.0,279.0,162.0,,2.0,urbain,oui,non,fibre,0,ciment,bon,
8097.0,298.0,248.0,5.0,2.0,rural,No,No,fibre,0,ciment,neuf,2004.0
346.0,156.0,127.0,1.0,2.0,,non,1,aucune,0,carrelage,a_renover,2002.0
3288.0,147.0,106.0,2.0,2.0,urbain,non,1,starlink,No,brut,a_renover,2007.0
2199.0,170.0,140.0,3.0,2.0,,non,No,starlink,,ciment,neuf,1991.0
901.0,112.0,199.0,4.0,1.0,rural,non,1,starlink,oui,carrelage,a_renover,2015.0
9401.0,,207.0,1.0,1.0,rural,non,1,starlink,oui,ciment,neuf,2009.0
3048.0,199.0,87.0,3.0,1.0,urbain,oui,Yes,fibre,1,brut,bon,2018.0
,94.0,184.0,2.0,,rural,non,oui,aucune,Yes,ciment,a_renover,2015.0
7198.0,159.0,198.0,4.0,2.0,rural,No,Yes,starlink,No,brut,bon,1999.0
1523.0,74.0,65.0,4.0,,rural,oui,No,fibre,1,carrelage,,1999.0
1683.0,566.0,,2.0,1.0,urbain,1,,fibre,Yes,ciment,neuf,2016.0
5501.0,199.0,165.0,1.0,2.0,urbain,oui,No,aucune,,brut,a_renover,2010.0
,102.0,115.0,2.0,2.0,periurbain,0,non,fibre,No,ciment,a_renover,1995.0
5081.0,568.0,174.0,5.0,1.0,urbain,non,non,fibre,No,ciment,neuf,2010.0
621.0,144.0,126.0,1.0,1.0,periurbain,0,0,starlink,No,ciment,,2018.0
483.0,229.0,93.0,4.0,,urbain,oui,Yes,aucune,No,carrelage,bon,2022.0
7623.0,357.0,179.0,4.0,1.0,periurbain,Yes,0,aucune,oui,brut,neuf,1995.0
8223.0,277.0,197.0,4.0,2.0,urbain,non,0,starlink,oui,,a_renover,2017.0
5026.0,97.0,96.0,3.0,2.0,periurbain,No,,starlink,0,ciment,a_renover,2009.0
5064.0,200.0,91.0,3.0,1.0,periurbain,Yes,No,fibre,non,carrelage,neuf,1996.0
3058.0,114.0,128.0,4.0,1.0,rural,0,Yes,fibre,0,carrelage,bon,1996.0
1121.0,239.0,192.0,3.0,1.0,periurbain,0,,,,ciment,bon,2006.0
747.0,134.0,134.0,4.0,2.0,periurbain,Yes,,aucune,non,brut,a_renover,2009.0
8642.0,570.0,200.0,3.0,,urbain,oui,1,aucune,0,ciment,neuf,2016.0
6223.0,276.0,209.0,3.0,1.0,urbain,No,No,aucune,No,brut,a_renover,2008.0
2628.0,150.0,144.0,,2.0,rural,No,Yes,fibre,non,brut,neuf,2008.0
399.0,228.0,169.0,4.0,2.0,periurbain,1,Yes,aucune,oui,carrelage,bon,2020.0
70.0,226.0,79.0,5.0,1.0,urbain,0,oui,fibre,1,,bon,
1730.0,401.0,232.0,2.0,1.0,periurbain,Yes,non,,No,ciment,neuf,2000.0
9679.0,90.0,175.0,2.0,1.0,rural,0,0,aucune,oui,ciment,a_renover,2002.0
5125.0,257.0,123.0,3.0,2.0,,oui,oui,fibre,No,ciment,bon,2003.0
6522.0,132.0,77.0,4.0,1.0,periurbain,1,oui,fibre,1,carrelage,bon,2004.0
4220.0,679.0,233.0,4.0,1.0,urbain,0,non,starlink,oui,ciment,neuf,1997.0
,304.0,230.0,5.0,1.0,periurbain,Yes,Yes,aucune,,carrelage,bon,2003.0
1281.0,172.0,116.0,3.0,2.0,urbain,oui,0,,No,brut,a_renover,2007.0
7033.0,,150.0,,2.0,,non,0,fibre,non,carrelage,bon,2013.0
7030.0,62.0,76.0,5.0,2.0,rural,Yes,0,starlink,non,carrelage,,1999.0
608.0,83.0,136.0,4.0,1.0,rural,0,non,fibre,0,brut,a_renover,1997.0
3739.0,61.0,86.0,4.0,1.0,rural,1,1,aucune,,ciment,a_renover,2011.0
5514.0,222.0,163.0,4.0,2.0,periurbain,oui,non,aucune,0,ciment,bon,2000.0
9197.0,349.0,,5.0,1.0,urbain,No,Yes,aucune,Yes,,a_renover,2005.0
3404.0,638.0,241.0,2.0,2.0,urbain,Yes,1,fibre,1,carrelage,neuf,2004.0
4989.0,86.0,64.0,1.0,2.0,urbain,0,0,aucune,1,brut,a_renover,2009.0
6127.0,101.0,72.0,2.0,1.0,periurbain,1,1,starlink,0,carrelage,bon,2011.0
9250.0,328.0,198.0,1.0,2.0,periurbain,1,0,starlink,oui,ciment,neuf,
5414.0,45.0,50.0,4.0,2.0,rural,1,0,starlink,non,carrelage,a_renover,2018.0
,154.0,98.0,4.0,2.0,periurbain,,oui,fibre,,brut,bon,1990.0
5480.0,97.0,56.0,3.0,2.0,periurbain,1,Yes,aucune,,ciment,bon,
9976.0,189.0,210.0,4.0,2.0,periurbain,0,Yes,,No,carrelage,a_renover,1990.0
4147.0,315.0,152.0,4.0,2.0,periurbain,Yes,oui,starlink,oui,ciment,neuf,1996.0
6865.0,83.0,74.0,1.0,1.0,rural,oui,No,aucune,1,ciment,neuf,2005.0
9802.0,166.0,123.0,4.0,2.0,rural,0,oui,starlink,0,brut,neuf,2001.0
9218.0,113.0,96.0,1.0,1.0,,No,Yes,aucune,,ciment,bon,2019.0
1434.0,128.0,64.0,4.0,2.0,urbain,Yes,No,fibre,non,brut,a_renover,2005.0
2615.0,147.0,190.0,1.0,2.0,periurbain,oui,oui,aucune,oui,brut,a_renover,2007.0
3126.0,82.0,91.0,3.0,2.0,rural,Yes,oui,fibre,0,brut,bon,2023.0
,337.0,198.0,1.0,2.0,urbain,0,1,fibre,non,carrelage,bon,
9263.0,168.0,100.0,4.0,2.0,urbain,oui,No,fibre,Yes,,a_renover,2010.0
3000.0,261.0,183.0,4.0,1.0,urbain,0,0,,Yes,brut,a_renover,2016.0
4228.0,,104.0,2.0,2.0,urbain,1,1,starlink,No,carrelage,a_renover,1994.0
173.0,648.0,245.0,2.0,2.0,urbain,1,Yes,starlink,Yes,brut,neuf,1991.0
592.0,152.0,146.0,5.0,2.0,periurbain,1,0,starlink,No,ciment,a_renover,2013.0
7888.0,81.0,77.0,4.0,2.0,rural,No,0,aucune,0,ciment,bon,1997.0
3650.0,110.0,58.0,1.0,1.0,periurbain,0,oui,aucune,1,carrelage,neuf,2014.0
7633.0,441.0,220.0,5.0,2.0,periurbain,non,oui,fibre,1,ciment,neuf,2020.0
3047.0,95.0,187.0,2.0,1.0,rural,Yes,oui,aucune,0,ciment,a_renover,2000.0
6663.0,388.0,99.0,5.0,2.0,urbain,,0,starlink,non,carrelage,,2011.0
8342.0,,81.0,3.0,1.0,rural,oui,oui,fibre,0,carrelage,bon,2022.0
1433.0,355.0,165.0,5.0,1.0,periurbain,1,No,,1,brut,neuf,2017.0
4128.0,283.0,245.0,,1.0,rural,1,oui,starlink,Yes,carrelage,neuf,
1494.0,310.0,214.0,5.0,1.0,urbain,0,No,fibre,oui,carrelage,a_renover,2009.0
5425.0,206.0,82.0,4.0,2.0,periurbain,non,1,aucune,No,carrelage,neuf,2004.0
7580.0,66.0,66.0,2.0,1.0,periurbain,oui,non,aucune,non,brut,a_renover,2023.0
5532.0,309.0,168.0,2.0,2.0,urbain,non,1,starlink,Yes,ciment,bon,1999.0
2407.0,134.0,172.0,1.0,2.0,periurbain,0,1,starlink,oui,carrelage,a_renover,1995.0
3143.0,,104.0,3.0,1.0,rural,oui,Yes,,No,ciment,bon,2009.0
1393.0,83.0,92.0,3.0,1.0,,0,non,starlink,oui,ciment,bon,2020.0
1732.0,192.0,214.0,4.0,1.0,periurbain,No,,aucune,Yes,carrelage,a_renover,2012.0
1213.0,185.0,103.0,5.0,2.0,urbain,1,Yes,starlink,1,carrelage,a_renover,2022.0
7265.0,367.0,103.0,4.0,1.0,urbain,oui,No,aucune,1,,neuf,2017.0
4560.0,166.0,216.0,1.0,2.0,periurbain,non,1,aucune,Yes,brut,a_renover,1991.0
4768.0,159.0,156.0,5.0,1.0,periurbain,0,1,fibre,1,ciment,a_renover,1999.0
1981.0,162.0,197.0,2.0,2.0,periurbain,0,0,starlink,oui,ciment,a_renover,2008.0
2145.0,361.0,138.0,1.0,1.0,urbain,Yes,0,starlink,0,ciment,neuf,2023.0
3146.0,237.0,222.0,2.0,1.0,rural,1,oui,fibre,1,brut,neuf,2014.0
3994.0,138.0,139.0,,1.0,periurbain,0,non,fibre,1,ciment,a_renover,1999.0
6950.0,,96.0,3.0,2.0,periurbain,1,oui,aucune,,ciment,a_renover,1997.0
7422.0,50.0,53.0,2.0,1.0,rural,Yes,oui,fibre,non,,bon,1991.0
9258.0,167.0,199.0,5.0,1.0,rural,,1,fibre,Yes,carrelage,bon,2011.0
900.0,410.0,200.0,5.0,1.0,periurbain,1,Yes,fibre,Yes,brut,neuf,1990.0
6532.0,410.0,206.0,4.0,1.0,urbain,oui,oui,fibre,oui,brut,bon,2002.0
8602.0,135.0,91.0,4.0,1.0,rural,1,Yes,fibre,oui,carrelage,neuf,2014.0
9541.0,291.0,247.0,1.0,1.0,urbain,No,Yes,starlink,non,ciment,a_renover,2001.0
6664.0,131.0,99.0,,1.0,rural,1,non,aucune,1,carrelage,neuf,1998.0
5992.0,374.0,227.0,1.0,1.0,periurbain,non,Yes,fibre,No,brut,neuf,1992.0
8573.0,286.0,141.0,3.0,2.0,urbain,Yes,,starlink,1,ciment,bon,2000.0
4695.0,179.0,233.0,1.0,2.0,periurbain,No,Yes,starlink,1,carrelage,a_renover,2016.0
9656.0,49.0,52.0,2.0,1.0,rural,Yes,non,aucune,No,brut,bon,2003.0
6022.0,287.0,219.0,3.0,1.0,urbain,Yes,non,aucune,0,ciment,,2014.0
7689.0,198.0,99.0,2.0,2.0,urbain,1,non,aucune,Yes,brut,bon,2001.0
2337.0,143.0,86.0,5.0,2.0,rural,1,Yes,fibre,No,carrelage,neuf,2009.0
6730.0,249.0,222.0,3.0,2.0,rural,Yes,non,fibre,1,carrelage,,
3375.0,320.0,236.0,4.0,1.0,urbain,oui,,aucune,Yes,carrelage,a_renover,1999.0
,153.0,112.0,2.0,2.0,urbain,1,1,starlink,non,ciment,a_renover,2012.0
1595.0,127.0,149.0,4.0,1.0,rural,oui,No,aucune,oui,carrelage,bon,2017.0
7681.0,182.0,104.0,1.0,2.0,periurbain,,0,aucune,non,brut,neuf,2014.0
5267.0,423.0,202.0,5.0,1.0,urbain,1,0,aucune,1,carrelage,bon,
931.0,100.0,50.0,1.0,1.0,urbain,No,non,starlink,Yes,brut,bon,2016.0
9293.0,79.0,126.0,4.0,1.0,rural,non,1,starlink,oui,brut,a_renover,1998.0
6994.0,100.0,50.0,1.0,1.0,urbain,No,No,aucune,non,brut,bon,2020.0
2625.0,402.0,220.0,3.0,2.0,periurbain,non,Yes,aucune,oui,carrelage,neuf,2011.0
4415.0,192.0,239.0,2.0,2.0,periurbain,,1,aucune,No,ciment,a_renover,2022.0
47.0,58.0,67.0,1.0,1.0,periurbain,non,Yes,starlink,0,carrelage,a_renover,2016.0
8670.0,149.0,154.0,4.0,,periurbain,non,non,aucune,No,carrelage,a_renover,1997.0
,72.0,124.0,3.0,1.0,rural,Yes,No,,1,brut,a_renover,2021.0
1597.0,152.0,200.0,3.0,2.0,rural,non,non,starlink,No,,bon,2022.0
7250.0,119.0,204.0,5.0,2.0,rural,1,0,starlink,0,carrelage,a_renover,2007.0
2123.0,141.0,134.0,1.0,1.0,rural,0,non,aucune,1,carrelage,,2004.0
6673.0,204.0,146.0,4.0,2.0,periurbain,0,non,aucune,non,ciment,bon,1995.0
3244.0,326.0,86.0,4.0,1.0,urbain,0,1,fibre,oui,brut,neuf,2003.0
9915.0,109.0,137.0,1.0,2.0,,oui,No,aucune,oui,ciment,a_renover,1997.0
1594.0,99.0,76.0,1.0,1.0,urbain,1,No,aucune,1,brut,a_renover,2015.0
,150.0,71.0,5.0,1.0,,1,No,starlink,Yes,carrelage,a_renover,2003.0
1157.0,39.0,61.0,2.0,2.0,rural,,0,fibre,non,ciment,a_renover,2022.0
7273.0,378.0,145.0,1.0,1.0,urbain,Yes,Yes,aucune,No,brut,neuf,2015.0
434.0,358.0,,4.0,2.0,urbain,oui,Yes,starlink,,ciment,bon,2015.0
562.0,315.0,231.0,4.0,1.0,urbain,1,0,fibre,Yes,brut,a_renover,2018.0
1194.0,280.0,200.0,4.0,,urbain,0,No,aucune,No,ciment,a_renover,1995.0
2344.0,86.0,58.0,2.0,1.0,periurbain,non,oui,fibre,No,brut,bon,2021.0
1530.0,166.0,166.0,5.0,1.0,periurbain,non,non,aucune,0,carrelage,a_renover,2004.0
9233.0,325.0,,5.0,1.0,urbain,non,1,fibre,non,ciment,neuf,1991.0
5735.0,274.0,182.0,5.0,,urbain,oui,non,starlink,oui,ciment,a_renover,2020.0
4521.0,472.0,134.0,5.0,1.0,urbain,Yes,oui,fibre,Yes,ciment,neuf,2010.0
2626.0,147.0,128.0,2.0,1.0,rural,non,oui,fibre,oui,carrelage,neuf,1999.0
2495.0,159.0,115.0,3.0,2.0,,No,1,starlink,1,ciment,bon,1996.0
9261.0,341.0,188.0,2.0,2.0,,0,1,aucune,Yes,carrelage,bon,2010.0
1566.0,370.0,200.0,3.0,2.0,periurbain,No,non,starlink,non,ciment,neuf,1999.0
533.0,130.0,240.0,4.0,2.0,rural,1,No,aucune,No,brut,a_renover,2014.0
5265.0,41.0,52.0,1.0,2.0,rural,0,non,aucune,Yes,brut,bon,2003.0
2075.0,74.0,128.0,3.0,2.0,rural,non,oui,starlink,No,ciment,a_renover,1998.0
2138.0,469.0,243.0,4.0,2.0,urbain,0,0,starlink,0,brut,bon,2018.0
761.0,153.0,197.0,1.0,2.0,periurbain,oui,Yes,starlink,No,ciment,a_renover,1995.0
6597.0,225.0,103.0,3.0,1.0,urbain,1,non,starlink,0,carrelage,bon,1992.0
7964.0,226.0,210.0,2.0,1.0,rural,oui,Yes,aucune,No,brut,neuf,1992.0
1885.0,231.0,203.0,3.0,1.0,rural,Yes,0,fibre,0,brut,,1997.0
6802.0,106.0,199.0,3.0,1.0,rural,0,No,fibre,No,brut,a_renover,2008.0
,106.0,224.0,1.0,1.0,rural,oui,oui,fibre,No,brut,a_renover,2020.0
4960.0,93.0,84.0,1.0,2.0,rural,0,0,aucune,oui,ciment,neuf,2023.0
5338.0,,72.0,4.0,,periurbain,1,0,starlink,oui,carrelage,bon,1999.0
2254.0,298.0,174.0,1.0,2.0,urbain,,1,aucune,Yes,brut,bon,2015.0
2754.0,120.0,231.0,3.0,2.0,rural,No,non,starlink,No,carrelage,,1990.0
2260.0,263.0,102.0,5.0,,urbain,non,oui,aucune,oui,brut,bon,2013.0
6745.0,82.0,145.0,3.0,2.0,rural,oui,oui,fibre,No,,a_renover,2015.0
3133.0,113.0,164.0,1.0,2.0,rural,non,No,fibre,0,brut,bon,2020.0
8608.0,78.0,150.0,2.0,2.0,rural,No,0,fibre,0,carrelage,a_renover,2019.0
2301.0,200.0,66.0,5.0,2.0,periurbain,1,non,aucune,non,,neuf,2004.0
740.0,123.0,52.0,2.0,2.0,urbain,oui,non,fibre,0,ciment,bon,2020.0
9342.0,148.0,120.0,1.0,1.0,urbain,0,No,aucune,No,brut,a_renover,1999.0
7528.0,481.0,188.0,1.0,1.0,urbain,non,1,aucune,,brut,neuf,1991.0
,416.0,111.0,5.0,1.0,urbain,non,1,fibre,Yes,ciment,neuf,
4343.0,194.0,123.0,4.0,1.0,urbain,0,Yes,fibre,,ciment,a_renover,2021.0
291.0,131.0,142.0,5.0,1.0,rural,oui,non,starlink,Yes,brut,bon,2016.0
9426.0,163.0,145.0,2.0,2.0,rural,non,1,aucune,Yes,brut,neuf,1999.0
5012.0,416.0,235.0,2.0,2.0,urbain,0,Yes,starlink,oui,brut,bon,2017.0
4608.0,85.0,108.0,2.0,1.0,rural,oui,0,,No,brut,bon,2020.0
8144.0,218.0,215.0,1.0,1.0,rural,oui,,fibre,Yes,ciment,neuf,1995.0
1891.0,679.0,233.0,4.0,1.0,urbain,1,Yes,aucune,,ciment,neuf,2022.0
8076.0,584.0,231.0,1.0,2.0,urbain,Yes,0,aucune,oui,ciment,neuf,2008.0
4540.0,58.0,105.0,2.0,2.0,rural,1,Yes,fibre,No,brut,,
4029.0,323.0,,4.0,1.0,urbain,0,0,starlink,0,ciment,bon,2021.0
330.0,235.0,185.0,2.0,1.0,urbain,non,1,aucune,0,ciment,a_renover,2017.0
8362.0,193.0,151.0,4.0,1.0,rural,0,1,fibre,,ciment,neuf,
7396.0,213.0,,2.0,1.0,urbain,No,No,fibre,No,brut,a_renover,2009.0
8528.0,177.0,101.0,1.0,2.0,periurbain,No,0,starlink,oui,carrelage,neuf,2000.0
14.0,,212.0,5.0,1.0,rural,oui,0,starlink,1,brut,neuf,1995.0
4921.0,219.0,191.0,3.0,2.0,rural,non,1,aucune,Yes,brut,neuf,2005.0
4047.0,273.0,206.0,3.0,1.0,urbain,Yes,non,aucune,No,brut,a_renover,1990.0
6138.0,337.0,173.0,3.0,2.0,urbain,No,oui,fibre,oui,carrelage,bon,1994.0
487.0,430.0,244.0,2.0,1.0,urbain,non,No,starlink,No,ciment,bon,1993.0
7391.0,132.0,89.0,3.0,,periurbain,1,Yes,aucune,oui,ciment,bon,1996.0
5578.0,82.0,120.0,5.0,,rural,non,0,fibre,No,carrelage,a_renover,1999.0
624.0,126.0,100.0,1.0,2.0,,oui,Yes,fibre,No,carrelage,,2006.0
7372.0,87.0,132.0,5.0,2.0,rural,1,non,starlink,,brut,a_renover,2014.0
1944.0,238.0,90.0,5.0,2.0,periurbain,non,1,starlink,non,ciment,neuf,2011.0
3827.0,254.0,207.0,3.0,2.0,periurbain,0,0,aucune,1,ciment,bon,2002.0
4329.0,238.0,150.0,5.0,1.0,urbain,0,No,fibre,0,ciment,a_renover,
8974.0,143.0,134.0,5.0,2.0,periurbain,oui,oui,aucune,Yes,carrelage,a_renover,2012.0
5928.0,156.0,181.0,5.0,2.0,rural,No,1,fibre,No,brut,bon,2020.0
668.0,50.0,73.0,3.0,2.0,rural,non,0,fibre,0,ciment,a_renover,2021.0
6221.0,484.0,164.0,3.0,,urbain,0,non,aucune,Yes,ciment,,2016.0
2055.0,163.0,120.0,4.0,2.0,rural,0,0,starlink,non,carrelage,neuf,1996.0
2271.0,176.0,238.0,3.0,2.0,rural,0,oui,starlink,,brut,bon,2012.0
,215.0,122.0,1.0,2.0,urbain,1,No,starlink,No,carrelage,bon,2013.0
9296.0,199.0,65.0,5.0,2.0,periurbain,non,0,aucune,non,ciment,,2009.0
3614.0,200.0,183.0,2.0,2.0,rural,0,oui,,1,,neuf,2011.0
4338.0,,100.0,2.0,1.0,rural,Yes,No,fibre,oui,ciment,a_renover,2015.0
,608.0,216.0,3.0,,urbain,0,Yes,fibre,,ciment,neuf,2014.0
8953.0,587.0,232.0,1.0,1.0,urbain,1,Yes,starlink,1,brut,neuf,1995.0
5635.0,228.0,191.0,1.0,2.0,urbain,non,non,starlink,No,carrelage,a_renover,1991.0
6782.0,199.0,223.0,4.0,,periurbain,No,Yes,aucune,No,ciment,,2018.0
6372.0,193.0,86.0,3.0,2.0,periurbain,non,oui,,0,,neuf,2017.0
8314.0,61.0,99.0,3.0,1.0,rural,non,Yes,fibre,0,ciment,a_renover,2015.0
4317.0,400.0,194.0,5.0,1.0,periurbain,Yes,0,fibre,1,ciment,,2005.0
1775.0,110.0,183.0,5.0,1.0,rural,1,1,starlink,Yes,brut,a_renover,2017.0
510.0,338.0,116.0,2.0,2.0,urbain,0,oui,aucune,0,,neuf,1999.0
3393.0,108.0,66.0,3.0,2.0,periurbain,Yes,oui,aucune,No,ciment,bon,1994.0
2974.0,108.0,55.0,1.0,1.0,urbain,Yes,1,aucune,Yes,ciment,bon,1994.0
3181.0,107.0,202.0,3.0,2.0,rural,oui,0,fibre,0,,a_renover,2020.0
850.0,179.0,161.0,2.0,2.0,rural,Yes,No,fibre,1,brut,neuf,2013.0
4536.0,467.0,157.0,3.0,1.0,urbain,1,1,fibre,Yes,carrelage,neuf,2005.0
,450.0,231.0,4.0,1.0,urbain,0,Yes,starlink,0,brut,bon,2010.0
6843.0,483.0,247.0,5.0,1.0,periurbain,non,0,aucune,No,brut,neuf,
9030.0,100.0,84.0,1.0,2.0,periurbain,1,,fibre,1,carrelage,bon,2016.0
7745.0,336.0,153.0,5.0,2.0,periurbain,1,Yes,fibre,non,ciment,neuf,2004.0
1282.0,222.0,,1.0,2.0,periurbain,oui,non,fibre,Yes,brut,neuf,2015.0
5152.0,97.0,167.0,4.0,2.0,rural,No,1,aucune,No,brut,a_renover,2007.0
4679.0,246.0,182.0,3.0,2.0,urbain,Yes,1,starlink,oui,brut,a_renover,2021.0
