id,prix_million_ariary,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
4773,221,241.0,5,2,periurbain,False,True,starlink,True,brut,a_renover,2010
5030,86,52.0,3,1,rural,True,False,fibre,True,brut,neuf,1991
6837,157,126.0,2,2,periurbain,True,False,aucune,True,ciment,bon,2021
710,51,57.0,1,1,periurbain,True,True,aucune,False,ciment,a_renover,2009
2771,286,243.0,1,1,urbain,True,True,aucune,True,carrelage,a_renover,1998
3685,131,63.0,5,2,periurbain,True,False,starlink,True,ciment,bon,2010
407,119,229.0,3,1,rural,False,True,fibre,True,ciment,a_renover,2017
2152,131,192.0,1,1,rural,True,True,fibre,True,ciment,bon,2005
4513,73,53.0,1,2,urbain,True,True,aucune,True,brut,a_renover,2010
6323,95,162.0,4,1,rural,True,True,aucune,False,ciment,a_renover,2012
6765,233,87.0,5,2,periurbain,True,True,fibre,True,brut,neuf,2023
4760,64,87.0,1,2,rural,True,True,aucune,False,brut,bon,1996
6620,137,72.0,4,2,urbain,True,False,fibre,True,brut,a_renover,2012
6363,107,104.0,5,2,rural,True,True,starlink,False,brut,bon,2009
2147,306,236.0,3,2,urbain,False,True,aucune,False,brut,a_renover,1992
3723,55,72.0,4,1,rural,True,False,aucune,False,brut,a_renover,2013
2317,293,138.0,4,1,periurbain,False,False,starlink,True,brut,neuf,2006
2691,335,172.0,3,2,urbain,True,True,starlink,False,brut,bon,2010
3219,158,127.0,2,2,periurbain,True,True,fibre,True,ciment,bon,2020
6478,151,174.0,5,1,rural,True,True,fibre,False,brut,bon,2022
2828,536,211.0,1,1,urbain,True,False,aucune,True,brut,neuf,2012
5350,164,207.0,4,2,rural,False,True,starlink,True,ciment,bon,1998
7223,132,193.0,1,1,rural,False,False,aucune,True,ciment,bon,1992
8171,296,246.0,5,1,rural,False,True,aucune,True,ciment,neuf,1998
1496,50,99.0,1,2,rural,False,False,fibre,True,carrelage,a_renover,2015
131,311,92.0,3,1,urbain,False,False,starlink,False,brut,neuf,2001
2340,413,215.0,4,1,periurbain,True,False,starlink,False,ciment,neuf,1990
1650,66,122.0,2,2,rural,False,False,fibre,False,carrelage,a_renover,2005
3125,42,53.0,1,2,rural,False,False,starlink,True,ciment,bon,2016
7091,414,196.0,5,1,urbain,False,True,aucune,True,ciment,bon,1995
96,134,147.0,3,1,periurbain,True,True,starlink,True,brut,a_renover,2007
5682,166,203.0,2,1,periurbain,False,True,fibre,False,brut,a_renover,2015
58,136,200.0,1,2,rural,False,False,fibre,True,brut,bon,2015
469,102,122.0,3,2,rural,True,False,fibre,True,brut,bon,2021
119,147,164.0,3,2,periurbain,True,False,aucune,False,brut,a_renover,1992
8839,105,221.0,1,2,rural,True,True,aucune,False,ciment,a_renover,2012
2762,291,217.0,5,1,periurbain,True,False,aucune,True,carrelage,bon,2008
1533,184,93.0,2,2,periurbain,False,False,starlink,True,brut,neuf,2014
1057,160,90.0,1,2,periurbain,True,True,starlink,True,ciment,neuf,2004
5481,65,108.0,3,2,rural,False,False,starlink,True,ciment,a_renover,2012
3434,148,129.0,2,1,rural,True,True,aucune,False,carrelage,neuf,1996
8012,204,162.0,4,1,rural,False,False,starlink,True,brut,neuf,1993
3065,171,97.0,1,1,periurbain,True,False,starlink,False,carrelage,neuf,2022
7440,570,225.0,1,1,urbain,False,False,fibre,False,carrelage,neuf,2001
4582,91,130.0,1,1,rural,True,True,aucune,False,ciment,bon,2018
8762,346,204.0,1,1,urbain,False,True,fibre,False,brut,bon,1995
4484,153,185.0,2,2,periurbain,False,False,starlink,False,brut,a_renover,2007
7469,127,162.0,1,2,periurbain,True,True,starlink,False,brut,a_renover,2005
3885,211,73.0,5,2,periurbain,False,False,aucune,True,ciment,neuf,2004
8643,120,95.0,1,2,urbain,True,False,starlink,False,carrelage,a_renover,2000
3872,69,54.0,1,2,periurbain,True,False,aucune,False,carrelage,bon,2008
1284,186,144.0,4,2,rural,False,True,aucune,True,carrelage,neuf,1994
2906,174,189.0,4,2,periurbain,True,True,fibre,True,ciment,a_renover,2007
9709,51,52.0,5,2,rural,True,True,aucune,False,carrelage,a_renover,1996
7893,541,213.0,1,2,urbain,False,False,fibre,False,brut,neuf,2014
5910,192,135.0,4,2,periurbain,True,False,aucune,True,carrelage,bon,2000
293,179,229.0,4,2,rural,True,True,aucune,True,brut,bon,2020
3647,276,234.0,1,1,urbain,True,True,starlink,False,brut,a_renover,1996
1408,105,114.0,4,2,rural,True,True,fibre,True,brut,bon,2023
7065,123,66.0,5,1,rural,False,True,starlink,False,ciment,neuf,2009
9356,100,119.0,3,2,rural,False,True,fibre,True,ciment,bon,1997
9546,46,65.0,3,2,rural,True,False,fibre,True,brut,a_renover,1997
8426,239,205.0,2,2,periurbain,True,False,starlink,False,carrelage,bon,2012
3329,301,206.0,5,1,urbain,False,True,fibre,False,brut,a_renover,2023
8214,91,88.0,3,1,periurbain,True,True,fibre,False,brut,a_renover,1998
9957,138,203.0,1,2,rural,False,True,starlink,True,brut,bon,1994
4649,259,206.0,2,1,urbain,False,False,aucune,True,ciment,a_renover,2014
3570,352,213.0,1,1,periurbain,True,False,aucune,True,carrelage,neuf,1992
7645,168,200.0,5,2,rural,True,False,starlink,True,carrelage,bon,2001
6006,142,99.0,3,1,periurbain,False,False,aucune,True,ciment,bon,2008
9877,105,210.0,2,2,rural,True,False,aucune,False,carrelage,a_renover,2015
8817,393,233.0,1,2,urbain,True,True,aucune,False,brut,bon,2009
50,232,145.0,5,1,urbain,True,False,aucune,True,carrelage,a_renover,2017
3705,178,134.0,3,1,periurbain,True,True,aucune,False,ciment,bon,1990
769,244,192.0,5,1,rural,True,True,fibre,False,brut,neuf,2023
6886,431,239.0,3,2,periurbain,True,False,aucune,True,brut,neuf,2013
6991,218,102.0,3,2,periurbain,True,True,fibre,False,brut,neuf,2006
1147,178,61.0,4,1,urbain,False,True,starlink,False,carrelage,bon,2003
919,281,188.0,5,2,urbain,True,True,fibre,True,ciment,a_renover,2002
4028,80,154.0,2,2,rural,True,True,starlink,False,brut,a_renover,2016
8137,206,146.0,3,2,urbain,True,True,fibre,True,brut,a_renover,2000
8045,67,125.0,2,2,rural,False,False,aucune,False,brut,a_renover,2022
7025,84,124.0,5,2,rural,False,False,starlink,False,carrelage,a_renover,2004
4609,413,208.0,4,1,urbain,False,True,fibre,True,ciment,bon,1993
1068,387,223.0,2,2,periurbain,True,False,aucune,False,ciment,neuf,2019
7666,338,239.0,5,1,urbain,True,True,fibre,False,ciment,a_renover,1994
3299,64,54.0,1,2,rural,True,True,starlink,True,carrelage,neuf,2021
2360,273,219.0,2,2,urbain,True,False,aucune,False,brut,a_renover,2012
5438,244,119.0,3,1,periurbain,True,False,fibre,True,ciment,neuf,1998
2459,262,248.0,2,1,rural,True,False,aucune,False,brut,neuf,2018
8583,190,106.0,1,2,urbain,False,True,starlink,True,carrelage,bon,2016
4326,218,172.0,3,2,periurbain,False,True,aucune,False,brut,bon,2003
8269,299,154.0,3,2,periurbain,False,False,fibre,True,ciment,neuf,2020
9488,518,191.0,2,1,urbain,False,True,fibre,True,brut,neuf,2023
6098,125,242.0,3,2,rural,False,True,starlink,False,brut,a_renover,2016
834,150,119.0,3,1,rural,True,True,fibre,False,brut,neuf,2011
2001,185,130.0,5,2,rural,False,True,starlink,True,carrelage,neuf,2015
2085,180,136.0,3,1,periurbain,True,False,fibre,True,carrelage,bon,1996
3118,211,157.0,5,2,rural,False,False,starlink,False,ciment,neuf,1997
3215,278,149.0,2,1,urbain,False,True,fibre,True,brut,bon,2016
2627,152,86.0,4,2,urbain,False,False,starlink,True,ciment,a_renover,2000
5629,260,182.0,4,1,urbain,True,True,starlink,False,brut,a_renover,1996
7615,56,88.0,3,2,rural,True,True,fibre,False,ciment,a_renover,1991
8910,393,202.0,4,2,periurbain,True,True,fibre,False,carrelage,neuf,2007
1655,134,237.0,5,2,rural,False,True,aucune,True,brut,a_renover,2006
895,183,80.0,3,2,periurbain,False,True,starlink,True,ciment,neuf,2003
5202,300,155.0,3,2,periurbain,False,True,fibre,True,carrelage,neuf,1994
765,192,121.0,4,1,urbain,True,False,fibre,True,brut,a_renover,1995
5264,262,126.0,3,1,urbain,True,False,fibre,False,carrelage,bon,2017
461,60,56.0,3,1,rural,True,True,starlink,True,brut,bon,1998
5146,136,71.0,4,2,urbain,False,True,aucune,False,brut,a_renover,2020
5770,392,226.0,2,1,periurbain,False,True,starlink,True,ciment,neuf,1992
5076,349,249.0,5,2,urbain,False,False,starlink,False,ciment,a_renover,2014
2168,240,50.0,4,1,urbain,False,True,starlink,False,carrelage,neuf,2020
565,602,201.0,4,2,urbain,True,False,fibre,True,carrelage,neuf,2015
8225,307,249.0,2,1,urbain,False,False,aucune,True,ciment,a_renover,2012
3852,383,177.0,5,1,urbain,False,False,starlink,True,carrelage,bon,2018
2742,398,199.0,4,1,urbain,False,False,fibre,True,carrelage,bon,2004
5384,210,106.0,2,2,urbain,True,False,aucune,False,ciment,bon,1994
5504,158,115.0,4,2,rural,True,True,starlink,True,ciment,neuf,2022
169,62,52.0,1,1,rural,False,True,aucune,True,brut,neuf,1997
4619,225,107.0,3,1,periurbain,True,True,starlink,False,brut,neuf,2006
3455,362,189.0,3,1,urbain,True,False,aucune,True,ciment,bon,2004
8720,388,205.0,3,1,urbain,True,False,aucune,True,carrelage,bon,2002
7288,239,176.0,3,1,urbain,True,True,aucune,True,brut,a_renover,2003
5756,129,58.0,2,1,periurbain,False,True,starlink,False,brut,neuf,2014
7743,109,218.0,2,1,rural,False,False,aucune,True,ciment,a_renover,2021
6639,630,200.0,5,2,urbain,False,False,fibre,False,ciment,neuf,2003
8183,107,110.0,3,1,periurbain,True,False,starlink,False,ciment,a_renover,2014
7690,198,74.0,4,1,urbain,False,True,starlink,False,carrelage,bon,2003
3755,209,193.0,2,2,rural,False,True,starlink,False,ciment,neuf,2015
7713,75,104.0,1,2,rural,True,True,starlink,True,ciment,bon,2010
321,306,141.0,4,1,urbain,True,False,fibre,False,brut,bon,1999
5128,148,206.0,2,2,rural,False,False,starlink,True,brut,bon,2004
426,461,142.0,4,1,urbain,False,False,fibre,False,brut,neuf,1994
427,262,210.0,5,1,rural,False,False,starlink,False,brut,neuf,2020
6702,110,113.0,3,1,periurbain,False,False,fibre,False,carrelage,a_renover,2005
6243,274,232.0,1,1,urbain,True,True,fibre,True,brut,a_renover,2005
4957,250,98.0,5,2,periurbain,True,False,fibre,False,brut,neuf,2012
80,161,184.0,3,1,periurbain,False,False,starlink,False,ciment,a_renover,1998
2930,187,117.0,4,1,urbain,True,True,fibre,True,ciment,a_renover,2015
4292,127,110.0,1,2,periurbain,False,False,fibre,True,carrelage,bon,2010
6741,217,89.0,4,1,periurbain,True,True,fibre,True,ciment,neuf,2014
1250,132,157.0,2,2,periurbain,False,False,fibre,False,carrelage,a_renover,1991
335,54,82.0,3,1,rural,False,True,fibre,True,ciment,a_renover,2018
1883,390,200.0,4,1,periurbain,True,False,aucune,True,carrelage,neuf,2022
7995,114,144.0,1,1,periurbain,False,True,aucune,False,carrelage,a_renover,1996
3529,65,52.0,4,1,rural,False,True,starlink,True,carrelage,bon,2016
2377,94,197.0,1,1,rural,False,True,fibre,False,ciment,a_renover,1991
3656,66,53.0,3,2,periurbain,True,False,fibre,True,brut,a_renover,2016
7169,215,245.0,4,2,periurbain,False,False,starlink,False,ciment,a_renover,2013
8775,61,74.0,5,1,rural,False,True,starlink,True,brut,a_renover,2019
7443,110,110.0,5,1,rural,False,True,starlink,False,carrelage,bon,2011
7748,332,200.0,1,1,periurbain,True,True,fibre,False,brut,neuf,1992
5259,162,190.0,5,2,rural,True,True,aucune,False,brut,bon,1993
5082,68,69.0,2,1,periurbain,False,False,aucune,False,brut,a_renover,1995
9203,115,167.0,1,1,rural,False,True,fibre,True,ciment,bon,1991
3038,144,104.0,2,2,urbain,True,True,starlink,True,ciment,a_renover,1993
5843,124,57.0,5,2,periurbain,True,True,starlink,True,brut,bon,2009
9633,132,143.0,5,1,rural,False,True,starlink,True,ciment,bon,1996
373,653,222.0,4,2,urbain,True,False,aucune,True,ciment,neuf,2016
9443,152,96.0,5,1,rural,False,False,fibre,True,brut,neuf,2011
3469,208,96.0,3,1,periurbain,False,False,starlink,False,carrelage,neuf,1997
5066,202,168.0,1,1,urbain,True,False,aucune,False,ciment,a_renover,2016
9320,378,230.0,1,1,periurbain,True,True,fibre,False,brut,neuf,2009
9177,419,237.0,2,2,urbain,False,False,aucune,True,brut,bon,2022
7556,217,176.0,4,1,rural,False,True,aucune,True,ciment,neuf,1993
5676,77,110.0,5,2,rural,False,True,fibre,True,ciment,a_renover,1995
5035,125,230.0,4,1,rural,False,True,aucune,False,brut,a_renover,2005
6536,56,52.0,2,2,periurbain,True,False,starlink,False,brut,a_renover,2002
9222,89,110.0,1,2,periurbain,True,True,starlink,True,carrelage,a_renover,1990
5649,181,149.0,2,1,periurbain,False,False,fibre,False,brut,bon,1991
315,82,90.0,3,1,rural,True,True,fibre,False,carrelage,bon,1992
3921,85,108.0,2,2,rural,True,True,starlink,True,carrelage,bon,2011
5503,743,247.0,5,2,urbain,False,False,starlink,True,carrelage,neuf,2010
8614,356,136.0,1,2,urbain,False,False,fibre,False,brut,neuf,2000
6630,88,113.0,2,2,rural,True,True,aucune,False,carrelage,bon,2003
7772,144,66.0,5,2,urbain,True,False,aucune,True,carrelage,a_renover,2005
7442,202,64.0,5,2,urbain,True,True,fibre,False,carrelage,bon,2005
1406,521,167.0,4,1,urbain,False,True,fibre,True,ciment,neuf,2012
9556,264,157.0,1,2,periurbain,True,True,starlink,False,brut,neuf,2000
9137,159,141.0,2,2,rural,True,False,fibre,False,carrelage,neuf,2016
3025,140,96.0,4,1,rural,False,False,fibre,False,brut,neuf,1994
2611,59,95.0,3,2,rural,False,True,fibre,False,brut,a_renover,2000
6498,162,197.0,2,1,periurbain,False,True,fibre,True,carrelage,a_renover,2023
6890,143,115.0,1,2,urbain,True,True,starlink,True,brut,a_renover,2021
3139,155,179.0,5,2,rural,False,False,starlink,False,ciment,bon,2002
9618,289,143.0,3,2,urbain,False,False,aucune,False,carrelage,bon,1998
3284,288,172.0,1,1,periurbain,False,True,fibre,False,carrelage,neuf,1991
8638,218,185.0,2,1,periurbain,False,False,fibre,True,brut,bon,2020
2455,539,212.0,1,2,urbain,True,True,starlink,True,carrelage,neuf,2000
1692,243,171.0,5,1,periurbain,False,False,aucune,False,carrelage,bon,2013
4842,230,106.0,3,2,urbain,True,True,starlink,True,brut,bon,2000
713,113,55.0,5,2,rural,False,False,fibre,True,carrelage,neuf,1993
2995,148,168.0,5,2,rural,True,True,fibre,False,ciment,bon,2000
1087,191,107.0,1,2,urbain,True,False,starlink,False,carrelage,bon,2004
2357,105,97.0,1,1,rural,True,True,aucune,True,ciment,neuf,2016
5491,323,72.0,5,2,urbain,True,True,fibre,True,ciment,neuf,2002
3031,188,243.0,4,1,rural,False,False,aucune,True,carrelage,bon,2004
3027,204,65.0,5,2,urbain,False,False,starlink,False,ciment,bon,1992
881,324,158.0,4,2,periurbain,True,False,fibre,True,carrelage,neuf,2011
849,342,201.0,1,1,urbain,True,True,fibre,True,ciment,bon,2002
728,145,201.0,2,2,rural,False,False,aucune,False,carrelage,bon,1993
3931,131,67.0,4,2,urbain,False,True,aucune,True,carrelage,a_renover,2000
4269,187,70.0,4,1,periurbain,False,True,aucune,True,brut,neuf,1996
6646,438,170.0,1,2,urbain,False,False,fibre,True,brut,neuf,2017
2714,67,88.0,5,2,rural,True,False,starlink,False,ciment,a_renover,2023
8776,119,204.0,5,1,rural,False,True,starlink,True,carrelage,a_renover,1999
4403,274,121.0,4,1,urbain,False,False,starlink,False,ciment,bon,2013
1710,95,199.0,1,1,rural,True,True,fibre,False,carrelage,a_renover,1993
6746,167,249.0,1,1,rural,False,False,aucune,False,ciment,bon,2022
8009,143,198.0,2,2,rural,True,True,aucune,False,ciment,bon,1993
1785,335,102.0,3,1,urbain,False,True,aucune,False,carrelage,neuf,1998
3022,202,168.0,1,2,urbain,True,False,aucune,True,carrelage,a_renover,2014
2984,67,100.0,4,2,rural,False,False,fibre,True,carrelage,a_renover,2017
733,462,226.0,5,2,urbain,True,False,aucune,False,brut,bon,1998
6908,183,151.0,2,1,periurbain,False,True,fibre,True,brut,bon,2018
6455,236,233.0,1,1,rural,False,False,fibre,True,ciment,neuf,2017
4938,371,182.0,4,2,urbain,False,True,aucune,False,brut,bon,2023
3077,51,67.0,1,2,rural,False,False,starlink,True,ciment,bon,2014
1193,306,90.0,3,1,urbain,True,False,starlink,False,carrelage,neuf,2005
8184,201,168.0,2,2,periurbain,True,False,fibre,True,brut,bon,2020
7563,421,238.0,2,1,urbain,False,True,aucune,True,brut,bon,1990
4860,606,240.0,1,2,urbain,True,True,starlink,False,carrelage,neuf,2012
2127,296,111.0,1,1,urbain,False,True,starlink,False,carrelage,neuf,2006
4009,171,204.0,5,1,rural,True,False,fibre,False,brut,bon,2012
4149,135,148.0,5,1,rural,False,True,starlink,True,brut,bon,2006
3802,344,81.0,5,2,urbain,True,False,aucune,False,ciment,neuf,2007
7109,115,95.0,5,2,periurbain,False,True,fibre,False,ciment,a_renover,2017
2881,67,111.0,3,2,rural,True,True,aucune,False,brut,a_renover,2002
6887,171,185.0,4,2,periurbain,True,True,fibre,False,ciment,a_renover,2020
3698,391,182.0,5,2,urbain,False,True,aucune,False,brut,bon,1991
5470,86,97.0,3,1,rural,False,False,aucune,False,ciment,bon,2023
5692,301,239.0,4,2,periurbain,False,False,fibre,True,brut,bon,2001
2938,211,227.0,5,1,periurbain,False,False,aucune,False,ciment,a_renover,2009
3287,121,141.0,2,2,periurbain,False,False,fibre,False,ciment,a_renover,1997
5357,138,119.0,2,1,rural,True,False,aucune,False,ciment,neuf,2008
6849,56,75.0,1,1,rural,True,True,starlink,False,carrelage,bon,2014
1713,581,217.0,2,1,urbain,False,True,aucune,True,carrelage,neuf,2007
6051,91,113.0,1,2,periurbain,False,True,starlink,True,carrelage,a_renover,1992
676,125,62.0,4,1,urbain,True,True,aucune,True,ciment,a_renover,2016
7279,34,51.0,2,1,rural,False,True,aucune,True,ciment,a_renover,2011
3817,285,249.0,2,2,periurbain,False,False,aucune,False,ciment,bon,1990
6364,339,167.0,4,2,periurbain,True,True,starlink,False,carrelage,neuf,2005
6192,252,149.0,1,1,periurbain,False,True,aucune,True,ciment,neuf,1996
2167,358,174.0,4,2,urbain,True,True,fibre,True,brut,bon,2016
9972,206,79.0,4,1,urbain,True,False,aucune,False,brut,bon,1994
3290,65,50.0,1,1,periurbain,False,True,fibre,True,ciment,bon,2018
4215,274,201.0,5,2,periurbain,False,False,fibre,False,brut,bon,1996
8887,418,149.0,2,2,urbain,True,False,aucune,True,ciment,neuf,2006
3495,53,81.0,3,1,rural,False,True,aucune,False,ciment,a_renover,1992
8445,59,55.0,3,2,rural,False,False,starlink,True,carrelage,bon,2007
9382,47,92.0,1,1,rural,False,True,fibre,True,carrelage,a_renover,1999
1825,410,200.0,5,1,periurbain,False,False,aucune,False,brut,neuf,1990
5502,152,188.0,4,2,rural,False,True,aucune,False,ciment,bon,1992
3673,236,89.0,5,2,periurbain,False,False,starlink,False,ciment,neuf,1992
9115,180,136.0,3,1,periurbain,False,True,aucune,True,ciment,bon,1990
4597,44,57.0,1,2,rural,False,False,starlink,True,carrelage,bon,1998
6186,110,134.0,3,1,rural,True,True,starlink,False,ciment,bon,2012
6247,213,180.0,2,2,periurbain,False,True,starlink,False,brut,bon,2009
7175,207,147.0,3,1,urbain,True,False,starlink,True,ciment,a_renover,1997
2020,110,114.0,3,1,periurbain,True,False,fibre,False,carrelage,a_renover,1990
1432,73,88.0,1,1,periurbain,True,True,fibre,True,brut,a_renover,2000
9692,630,200.0,5,2,urbain,False,False,aucune,True,ciment,neuf,2022
2088,156,202.0,1,2,periurbain,True,True,aucune,False,carrelage,a_renover,2014
8404,111,186.0,5,2,rural,True,False,starlink,True,carrelage,a_renover,2013
4119,208,123.0,5,1,urbain,True,False,fibre,True,ciment,a_renover,2012
7767,424,234.0,3,2,periurbain,False,False,fibre,False,ciment,neuf,2015
1780,356,203.0,2,1,periurbain,True,True,starlink,True,ciment,neuf,2008
106,223,174.0,2,2,urbain,True,False,fibre,False,ciment,a_renover,1994
590,197,220.0,4,2,periurbain,False,True,aucune,True,carrelage,a_renover,2005
5707,106,212.0,2,1,rural,False,False,aucune,False,carrelage,a_renover,2007
5245,128,61.0,5,2,periurbain,True,False,fibre,False,ciment,bon,2019
9813,325,196.0,1,2,periurbain,False,False,starlink,True,ciment,neuf,2011
4226,154,98.0,4,2,periurbain,False,True,fibre,False,ciment,bon,2011
5642,354,159.0,5,1,urbain,True,True,starlink,False,brut,bon,2005
8588,188,156.0,2,1,periurbain,False,False,aucune,False,carrelage,bon,1999
6462,528,195.0,2,1,urbain,False,False,starlink,False,carrelage,neuf,2022
3658,282,118.0,5,1,periurbain,True,True,starlink,False,ciment,neuf,2014
4350,165,96.0,5,1,periurbain,True,True,fibre,False,carrelage,bon,1993
6545,95,68.0,5,2,periurbain,False,True,fibre,True,brut,a_renover,2002
6840,596,236.0,1,2,urbain,False,False,aucune,True,ciment,neuf,1991
4030,442,226.0,4,1,urbain,True,False,aucune,True,brut,bon,1996
8300,398,186.0,5,2,urbain,False,False,fibre,True,ciment,bon,2021
29,176,158.0,2,2,rural,False,True,aucune,True,carrelage,neuf,2020
3160,386,210.0,3,2,periurbain,False,True,fibre,False,brut,neuf,2003
465,93,115.0,1,1,periurbain,False,True,starlink,False,brut,a_renover,1991
